,lat,lon
126422,51.4686132,-0.3613471
126424,-35.0098638,138.6002994
126426,-1.30325275,36.82636768555869
126427,34.2331373,-102.4107493
126428,6.4550575,3.3941795
126429,41.6500201,-72.7342163
126430,53.4794892,-2.2451148
126431,8.0300284,-1.0800271
126432,24.4769288,90.2934413
126433,,
126434,51.262826,-1.0861976
126435,9.6287383,76.64553257390992
126436,39.6262264,19.9036023
126437,34.2331373,-102.4107493
126441,9.6000359,7.9999721
126442,17.360589,78.4740613
126443,6.4550575,3.3941795
126446,12.9767936,77.590082
126447,53.8611703,-2.5650887919475496
126448,24.4769288,90.2934413
126449,42.0333608,-88.083406
126450,4.927456,-1.7490216
126451,51.4680988,-0.0666715
126452,6.4550575,3.3941795
126454,46.603354,1.8883335
126455,-15.4164124,28.2824793
126456,51.4680988,-0.0666715
126458,-28.8166236,24.991639
126459,37.042257,43.0953954
126462,52.083333,-2.75
126463,-33.928992,18.417396
126464,32.0401127,-110.6236768
126466,-17.831773,31.045686
126467,53.4794892,-2.2451148
126468,9.0643305,7.4892974
126469,-28.8166236,24.991639
126470,7.3777462,3.8972497
126472,50.416667,-4.75
126476,50.416667,-4.75
126477,52.5310214,-1.2649062
126478,54.73141115,-1.7919813357694694
126484,34.636881,72.0738791
126486,33.9533546,-117.3961623
126487,9.9261153,78.1140983
126489,23.7644025,90.389015
126490,28.42826235,77.00270014657752
126491,34.0536909,-118.242766
126494,22.3511148,78.6677428
126496,22.3511148,78.6677428
126497,36.7014631,-118.755997
126498,,
126499,51.5073219,-0.1276474
126500,-1.30325275,36.82636768555869
126501,33.6038766,73.048136
126502,20.5431241,84.6897321
126504,19.06480145,72.86891010198264
126506,-33.8698439,151.2082848
126507,22.3511148,78.6677428
126508,19.0538414,72.8265295
126509,14.459898,121.0047458
126510,-31.965,141.4511111
126511,,
126512,53.4794892,-2.2451148
126515,6.4550575,3.3941795
126518,52.5310214,-1.2649062
126519,52.6285694,1.2923049
126520,42.3554334,-71.060511
126521,-1.159854,36.9342698
126522,54.7023545,-3.2765753
126523,,
126524,41.94154305,-87.72751787031031
126525,5.5571096,-0.2012376
126526,17.9712148,-76.7928128
126527,41.8835479,12.5226119
126529,-27.4689682,153.0234991
126530,9.6000359,7.9999721
126532,5.5571096,-0.2012376
126536,9.6000359,7.9999721
126537,,
126539,22.2793278,114.1628131
126542,51.4680988,-0.0666715
126543,6.4296012,3.4172646
126544,51.5073219,-0.1276474
126547,9.0643305,7.4892974
126548,4.7676576,7.0188527
126549,6.4550575,3.3941795
126551,6.4550575,3.3941795
126552,43.2556174,-79.07206053605307
126553,9.0643305,7.4892974
126554,52.9559076,-1.1557387
126555,,
126556,6.4550575,3.3941795
126557,52.2055314,0.1186637
126558,43.6534817,-79.3839347
126559,,
126560,,
126561,,
126562,6.4550575,3.3941795
126563,58.4098135,15.6245252
126565,51.5073219,-0.1276474
126566,12.5630825,7.6207063
126567,41.49991795,-81.70596492729388
126569,35.0400627,33.9881024
126570,34.257038,-85.1646726
126576,,
126577,,
126578,5.5079213,5.7571201
126579,50.8553888,0.5824703
126580,40.6526006,-73.9497211
126582,52.5310214,-1.2649062
126584,9.6000359,7.9999721
126585,53.902644050000006,-2.42285603548628
126586,37.2275859,-115.83850929376536
126587,12.5630825,7.6207063
126590,6.6985605,-1.6233086
126592,6.4550575,3.3941795
126593,6.4550575,3.3941795
126594,6.4550575,3.3941795
126596,6.4550575,3.3941795
126599,-26.205,28.049722
126600,,
126602,42.2743934,-71.17147401488961
126604,34.2331373,-102.4107493
126605,51.2140045,-0.8024991
126606,7.37373,3.8815162
126608,-14.1601396,33.8624178
126609,,
126611,37.87509175,-122.23752106150256
126612,55.8831932,-3.5149461
126613,,
126615,-1.30325275,36.82636768555869
126617,33.8347516,-117.911732
126618,,
126619,52.71652785,7.960112221678878
126621,,
126624,,
126625,53.3692237,-1.2035179
126627,,
126628,0.3177137,32.5813539
126630,9.6000359,7.9999721
126631,37.2275859,-115.83850929376536
126632,,
126634,54.13453275,-1.498628491239545
126635,5.5571096,-0.2012376
126636,,
126637,51.4816546,-3.1791934
126638,40.3270127,-86.1746933
126639,,
126641,4.9795999,8.3373597
126642,51.77046785,0.4646697741230038
126643,54.9738474,-1.6131572
126644,,
126647,-18.4554963,29.7468414
126648,52.23433665,-0.9028072768185827
126649,7.5484047,4.4978307
126650,52.0579495,1.1526345
126652,23.0131338,-80.8328748
126653,9.6000359,7.9999721
126654,12.9840399,77.72142754794268
126657,52.4796992,-1.9026911
126658,-33.7775121,-53.4195322
126660,9.6000359,7.9999721
126662,,
126664,51.5073219,-0.1276474
126665,-28.8166236,24.991639
126667,9.0643305,7.4892974
126668,,
126670,51.5073219,-0.1276474
126671,53.5457188,-2.6264624
126672,54.596391,-5.9301829
126674,21.3242861,-157.8832258
126676,56.7861112,-4.1140518
126677,51.5073219,-0.1276474
126678,51.5073219,-0.1276474
126680,53.50652485,-2.3374401422576687
126681,5.5273061,6.1784167
126682,35.6571367,-97.4649038
126683,53.0465084,-2.9937869
126684,33.5950627,-7.6187768
126687,51.4538022,-2.5972985
126688,-11.8775768,17.5691241
126689,54.73141115,-1.7919813357694694
126690,53.1908873,-2.8908955
126691,9.0643305,7.4892974
126692,54.666667,-1.75
126693,51.456659,-0.9696512
126694,,
126695,45.5703694,9.7732524
126696,53.2336301,-0.5392172
126697,6.5536094,7.4143061
126698,52.802742,-1.629917
126699,51.1638175,10.4478313
126700,9.0643305,7.4892974
126703,57.1482429,-2.0928095
126704,10.4430243,-61.26130538878063
126705,6.2183136,6.9531842
126707,6.4550575,3.3941795
126708,-32.9307955,27.786874
126709,53.6466645,-1.7822482
126710,6.4550575,3.3941795
126712,11.8948389,8.5364136
126714,36.6242841,-4.4995448
126715,53.8179442,-3.0509812
126717,55.25,-2.000559
126718,-8.3304977,115.0906401
126719,,
126720,51.5073219,-0.1276474
126721,53.5415222,-2.4304728
126722,59.3251172,18.0710935
126724,51.5073219,-0.1276474
126725,5.6596441,-0.0096592
126728,9.6000359,7.9999721
126729,53.3899497,-2.5943178
126730,52.5310214,-1.2649062
126731,52.9770408,-0.0239836
126733,55.7504461,37.6174943
126734,52.5310214,-1.2649062
126736,4.6125522,13.1535811
126738,,
126739,39.2171994,9.113311
126740,4.6125522,13.1535811
126741,,
126743,51.5652353,-0.0001236
126746,9.6000359,7.9999721
126747,6.4550575,3.3941795
126748,-33.928992,18.417396
126749,,
126752,48.2083537,16.3725042
126754,39.6262264,19.9036023
126755,41.8755616,-87.6244212
126756,5.6596441,-0.0096592
126757,35.6645956,139.6987107
126758,-25.66704805,30.24933804586401
126759,,
126760,9.6187093,6.5475752
126764,12.5630825,7.6207063
126765,,
126766,8.0300284,-1.0800271
126767,,
126768,6.4550575,3.3941795
126769,9.6000359,7.9999721
126770,49.2843882,-123.110715
126771,6.4550575,3.3941795
126772,51.897077,-8.4654674
126773,6.4550575,3.3941795
126775,-25.7459277,28.1879101
126776,,
126777,9.6000359,7.9999721
126778,,
126781,51.5490493,-0.059412471916263
126782,-17.831773,31.045686
126783,-1.30325275,36.82636768555869
126784,35.4431965,-80.2192225
126786,6.4550575,3.3941795
126787,-18.4554963,29.7468414
126793,,
126795,22.5414185,88.35769124388872
126796,,
126797,5.5571096,-0.2012376
126799,6.2183136,6.9531842
126802,54.7023545,-3.2765753
126803,52.865196,-7.9794599
126804,6.4550575,3.3941795
126806,22.9964948,87.6855882
126807,,
126808,,
126812,6.4550575,3.3941795
126815,53.7593363,-2.6992717
126816,22.5726723,88.3638815
126817,53.2789347,-2.9022507
126819,10.2116702,38.6521203
126820,45.4509019,-75.4656118
126824,10.3825318,7.8533226
126825,9.6000359,7.9999721
126833,9.0643305,7.4892974
126835,,
126836,41.9777389,2.818979
126837,53.4794892,-2.2451148
126838,,
126839,-1.30325275,36.82636768555869
126840,7.3777462,3.8972497
126841,19.0308262,73.0198537
126842,52.5170365,13.3888599
126843,32.7185614,74.8580917
126844,,
126847,6.4550575,3.3941795
126850,,
126851,,
126853,1.357107,103.8194992
126854,34.0536909,-118.242766
126855,36.1672559,-115.148516
126856,51.5073219,-0.1276474
126857,48.5600453,-58.92036616844662
126859,50.8286917,-0.1745744
126860,19.0308262,73.0198537
126861,51.5073219,-0.1276474
126862,,
126863,,
126864,30.4952371,47.8090981
126865,,
126867,54.7023545,-3.2765753
126868,-28.8166236,24.991639
126869,55.8609825,-4.2488787
126870,6.4550575,3.3941795
126871,51.5073219,-0.1276474
126874,51.5073219,-0.1276474
126875,37.9946543,23.79940251269328
126877,31.55176955,-110.24532264844618
126878,-1.30325275,36.82636768555869
126880,,
126881,-26.2227778,27.89
126882,40.7750395,-90.8320824
126883,-1.30325275,36.82636768555869
126884,8.0300284,-1.0800271
126885,22.5414185,88.35769124388872
126886,9.6000359,7.9999721
126887,6.4550575,3.3941795
126888,10.267607,13.264359
126890,41.2438587,-75.8847312
126892,5.5273061,6.1784167
126893,-33.0191604,27.8998573
126894,9.0643305,7.4892974
126895,9.6000359,7.9999721
126896,52.9534193,-1.1496461
126897,9.0643305,7.4892974
126898,40.9699889,-77.7278831
126899,52.5310214,-1.2649062
126900,,
126901,51.3460813,0.1371608
126903,-28.0175,32.269167
126905,6.4550575,3.3941795
126906,9.6000359,7.9999721
126907,33.8347516,-117.911732
126908,52.9534193,-1.1496461
126909,43.6534817,-79.3839347
126910,,
126913,53.3806626,-1.4702278
126914,38.2542376,-85.759407
126916,19.0785451,72.878176
126920,51.5985867,-0.2453145
126921,52.0297607,-1.1484577
126922,6.4550575,3.3941795
126923,55.4358459,-4.6531682
126926,,
126927,26.1666888,-80.2787573
126928,60.1674881,24.9427473
126929,42.825976,-99.746424
126930,51.5073219,-0.1276474
126931,0.3177137,32.5813539
126932,9.0583446,9.6826289
126933,,
126934,53.4794892,-2.2451148
126935,9.6000359,7.9999721
126936,43.6534817,-79.3839347
126937,53.7974185,-1.5437941
126938,-1.30325275,36.82636768555869
126939,6.4550575,3.3941795
126940,11.5024338,17.7578122
126943,9.0643305,7.4892974
126944,9.561733,44.061803
126947,-17.831773,31.045686
126948,33.6038766,73.048136
126949,,
126950,51.5073219,-0.1276474
126951,43.7283874,-79.34914879325001
126952,25.07428235,55.18853865430702
126953,51.389182,-0.3290769
126955,56.7861112,-4.1140518
126957,51.5073219,-0.1276474
126958,53.4794892,-2.2451148
126959,43.6534817,-79.3839347
126960,6.4550575,3.3941795
126961,6.3330586,5.6221058
126962,,
126963,40.735657,-74.1723667
126964,53.3498006,-6.2602964
126965,33.6938118,73.0651511
126966,41.7962409,-71.5992372
126967,53.7974185,-1.5437941
126969,34.26457,-6.570169
126970,54.596391,-5.9301829
126971,,
126975,,
126976,52.5310214,-1.2649062
126980,,
126982,52.4081812,-1.510477
126983,52.7965611,-0.6717947564067988
126984,9.6000359,7.9999721
126985,38.0750054,126.4559698629371
126986,52.5310214,-1.2649062
126987,,
126988,51.3397366,0.7342319
126990,6.6985605,-1.6233086
126991,9.6000359,7.9999721
126992,6.4550575,3.3941795
126994,-28.7383012,24.7642251
126995,6.4550575,3.3941795
126996,53.4794892,-2.2451148
126999,5.5571096,-0.2012376
127000,-23.9058333,29.4613889
127003,51.8896903,0.8994651
127004,6.4550575,3.3941795
127007,9.6000359,7.9999721
127008,7.3777462,3.8972497
127009,0.3177137,32.5813539
127010,-26.205,28.049722
127011,61.0666922,-107.991707
127013,,
127014,4.7676576,7.0188527
127017,53.407901,-2.160243
127019,51.5073219,-0.1276474
127022,40.7312123,-74.2734808
127023,40.7395087,-79.1053129
127024,8.2151249,3.5642897
127025,9.6000359,7.9999721
127026,11.813488,7.562217
127029,54.7023545,-3.2765753
127030,34.2331373,-102.4107493
127031,51.5389057,0.73149
127032,9.6000359,7.9999721
127033,53.4794892,-2.2451148
127035,27.6827731,83.44386204928969
127036,51.5073219,-0.1276474
127039,51.543212,-0.0760128
127041,53.2336301,-0.5392172
127042,51.1828458,4.416476
127043,7.3777462,3.8972497
127044,52.6362,-1.1331969
127046,7.3777462,3.8972497
127047,54.7023545,-3.2765753
127048,53.4071991,-2.99168
127049,-1.30325275,36.82636768555869
127051,39.7837304,-100.445882
127052,6.4550575,3.3941795
127053,51.5073219,-0.1276474
127056,32.7762719,-96.7968559
127057,51.5073219,-0.1276474
127058,51.55504035,-0.1083996708672374
127060,54.7023545,-3.2765753
127061,-15.4164124,28.2824793
127062,52.5310214,-1.2649062
127064,9.6000359,7.9999721
127065,-1.30325275,36.82636768555869
127066,6.4550575,3.3941795
127068,51.5073219,-0.1276474
127069,7.3777462,3.8972497
127070,0.3177137,32.5813539
127072,1.4419683,38.4313975
127073,53.5120412,-2.2434612
127074,,
127075,-7.1280388,52.7448393
127076,,
127078,6.4550575,3.3941795
127079,51.8400523,-0.0978551922452396
127080,9.0643305,7.4892974
127081,38.8950368,-77.0365427
127082,36.1150858,-115.173414
127084,18.1850507,-77.3947693
127085,,
127086,3.2285332,40.70561647260599
127087,6.4550575,3.3941795
127088,56.9335765,23.2188339
127091,57.1482429,-2.0928095
127092,52.2928116,-3.73893
127095,52.5310214,-1.2649062
127097,50.9025349,-1.404189
127098,56.3403902,-2.7955844
127099,6.4550575,3.3941795
127100,34.6401861,39.0494106
127101,18.2345399,-66.0351316
127102,6.4550575,3.3941795
127104,36.399662250000006,25.47670891467656
127105,53.9585774,-1.0787521
127106,6.4550575,3.3941795
127107,11.8948389,8.5364136
127110,6.4682727,3.2839374
127111,5.5571096,-0.2012376
127112,-25.7459277,28.1879101
127113,6.4182999,0.1755988
127114,24.656459,46.830282
127117,,
127118,,
127119,54.7023545,-3.2765753
127120,51.6195955,-3.9459248
127121,54.7023545,-3.2765753
127122,51.5073219,-0.1276474
127123,36.6084155,-83.7165824
127125,-26.205,28.049722
127127,7.3777462,3.8972497
127131,,
127133,-28.8166236,24.991639
127134,52.2928116,-3.73893
127135,53.8179442,-3.0509812
127136,-1.30325275,36.82636768555869
127137,51.4587621,-2.1159032
127140,,
127142,48.48684215,-122.64383906535858
127143,,
127144,6.6985605,-1.6233086
127146,,
127147,54.7023545,-3.2765753
127148,44.3518895,-73.03249364206944
127150,53.3409714,-3.0500916
127151,-26.0439319,28.1513996
127152,53.7974185,-1.5437941
127153,51.627422,-0.7484153
127155,22.3511148,78.6677428
127156,18.1850507,-77.3947693
127157,6.4550575,3.3941795
127158,41.3792539,-81.5473047
127159,53.4794892,-2.2451148
127161,51.4989948,-0.1991229
127164,22.3511148,78.6677428
127165,35.6729639,-79.0392919
127167,6.4550575,3.3941795
127168,52.5310214,-1.2649062
127169,,
127171,51.8784385,-0.4152837
127173,,
127174,,
127175,18.4357733,-69.9699468
127177,-1.30325275,36.82636768555869
127178,30.7081165,-89.1384082
127179,60.4490678,22.3087549
127180,14.5736108,121.0329706
127181,,
127182,54.9738474,-1.6131572
127184,51.2038928,0.0607764
127185,51.5073219,-0.1276474
127187,51.5073219,-0.1276474
127189,6.8140077,3.9151668
127190,,
127191,34.0536909,-118.242766
127192,-1.30325275,36.82636768555869
127193,51.5073219,-0.1276474
127194,,
127197,6.4550575,3.3941795
127198,51.5073219,-0.1276474
127200,51.5073219,-0.1276474
127201,51.4816546,-3.1791934
127204,-26.205,28.049722
127205,52.19758465,0.1391537373687439
127206,,
127208,-34.1611249,18.8686867
127209,38.401984,-91.3271257
127210,8.0300284,-1.0800271
127211,,
127212,38.7761815,-84.0571529
127213,39.7837304,-100.445882
127214,-2.2675396,40.9010641
127215,52.5847949,-1.9822687
127216,43.074761,-89.3837613
127217,6.6985605,-1.6233086
127218,6.4550575,3.3941795
127219,9.6000359,7.9999721
127222,9.0643305,7.4892974
127223,51.6413448,0.0393949477332523
127224,9.0643305,7.4892974
127225,,
127226,39.7837304,-100.445882
127227,,
127228,53.4071991,-2.99168
127230,56.1111062,-3.168580563942597
127232,51.5073219,-0.1276474
127233,13.0836939,80.270186
127234,54.7023545,-3.2765753
127235,54.6017039,-3.1393613
127236,37.5726028,-85.1551411
127238,53.2141028,-2.471770086071205
127239,6.4550575,3.3941795
127241,54.3289795,-2.747183
127242,,
127243,-23.2335499,17.3231107
127245,38.7850251,-90.7935034
127246,-35.4883502,149.0026942
127247,10.38301,11.206567
127248,40.7127281,-74.0060152
127251,42.9632405,-85.6678639
127255,6.4550575,3.3941795
127258,,
127260,53.4071991,-2.99168
127261,33.6938118,73.0651511
127264,6.4550575,3.3941795
127265,45.4690945,-73.6189681
127270,9.0643305,7.4892974
127272,42.3788774,-72.032366
127273,4.0039882,-52.999998
127275,50.3712659,-4.1425658
127276,51.2972903,-2.5366598
127277,51.5073219,-0.1276474
127278,34.2331373,-102.4107493
127280,51.5073219,-0.1276474
127281,9.6000359,7.9999721
127284,39.39645905,-76.61481481790992
127285,54.6143136,-2.9420899468770427
127288,-13.2687204,33.9301963
127289,50.5797391,-3.468931
127290,,
127292,0.3177137,32.5813539
127293,33.6938118,73.0651511
127294,52.78262955,0.4610538345171906
127295,51.50804895,-0.0876715499999987
127296,,
127298,51.7942825,-0.3438505
127299,9.6000359,7.9999721
127302,56.7861112,-4.1140518
127303,52.5310214,-1.2649062
127304,51.5073219,-0.1276474
127305,5.5571096,-0.2012376
127306,,
127308,,
127309,5.5571096,-0.2012376
127310,34.0536909,-118.242766
127312,43.7009358,7.2683912
127314,25.7741728,-80.19362
127316,25.2856329,51.5264162
127317,,
127318,52.865196,-7.9794599
127320,52.661252,-8.6301239
127323,53.2606635,-2.1255158
127324,4.6320454,9.4426873
127325,,
127326,33.9759241,76.50235039557161
127328,-1.30325275,36.82636768555869
127332,39.7837304,-100.445882
127334,53.52545355,-7.337575632590402
127335,-26.205,28.049722
127336,-28.8166236,24.991639
127338,54.31536155,-1.91802349480124
127339,43.5896231,-79.6443879
127340,52.46018745,-6.606515459159162
127343,51.4534889,-1.0318729593399247
127344,,
127345,45.022172,4.3221548
127346,52.5310214,-1.2649062
127347,1.5333554,32.2166578
127348,44.4939936,11.3576917
127349,9.0643305,7.4892974
127350,5.5571096,-0.2012376
127351,6.019531,6.917181
127352,6.5536094,7.4143061
127353,34.0923014,-118.3692894
127355,51.6553875,-0.3957425
127357,42.7260523,-87.7825242
127358,-26.205,28.049722
127359,34.2331373,-102.4107493
127360,-33.928992,18.417396
127361,9.6000359,7.9999721
127364,10.30718125,-4.435189320350396
127365,52.9559076,-1.1557387
127367,54.5859836,-6.9591554
127368,40.4167047,-3.7035825
127369,42.6977028,23.3217359
127371,51.2752527,1.3408309
127373,1.9394402,40.02449393200057
127374,6.4550575,3.3941795
127375,48.8986773,7.1572261
127376,9.0643305,7.4892974
127378,9.6000359,7.9999721
127380,,
127381,8.7365073,76.7033782
127383,51.5073219,-0.1276474
127384,55.8609825,-4.2488787
127385,49.2843882,-123.110715
127386,42.3554334,-71.060511
127387,43.59047185,3.859513213201319
127388,54.7023545,-3.2765753
127390,-26.205,28.049722
127393,-1.30325275,36.82636768555869
127395,,
127396,-26.2124639,28.2617471
127397,-24.9902332,25.726402352052464
127398,5.5571096,-0.2012376
127401,-10.9891601,26.7397418
127403,39.9527237,-75.1635262
127404,40.4416941,-79.9900861
127405,53.4794892,-2.2451148
127407,0.3177137,32.5813539
127408,9.6000359,7.9999721
127413,8.6400349,-11.8400269
127414,-1.3556484,36.7611963
127415,42.7777829,-71.0767724
127417,33.63933,-85.18278260372432
127418,54.5760419,-1.2344047
127419,51.5073219,-0.1276474
127420,6.4550575,3.3941795
127421,,
127422,4.099917,-72.9088133
127423,27.9946969,-80.6366144
127425,32.896672,13.1777923
127426,52.0839973,-4.6604224
